Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Cluster
"2,1636539771467","-1,438590328622","0,9356332619241","-0,917084500212","0,083807637844","-0,303616413404","0,328517537614",14
"1,7030713439501","-2,186449655056","0,7529986272002","-0,907094706428","0,1376550943541","-0,363324245609","0,385901707633",14
"2,5219545845976","-0,764171167273","1,0447076115028","-0,949482691126","-0,007074920217","-0,135887119779","0,1192499871207",14
"2,3805749966464","-0,851473223215","0,979065247096","-0,875203785164","0,0291905762516","-0,213229266642","0,2856252332017",14
"2,2009157792208","-1,219051588471","0,8328944472177","-0,912063875991","0,1257692939404","-0,129332742304","0,3882679007367",14
"2,0705435958019","-1,336066008079","0,7376956773176","-0,883149413114","0,0246469345913","-0,012078333105","0,0407548769295",14
"2,1592940594974","-1,18326962697","0,8015914487661","-0,874989911515","-0,014456181676","-0,038535632029","-0,013074248008",14
"2,0980220706743","-1,365068095327","0,68611775013","-0,935036813215","0,1003774192017","0,0423729852569","0,2921379961214",14
"2,1329502507833","-1,337713418179","0,7396406320963","-0,938619736752","0,1290771609746","-0,040764745079","0,4242815335115",14
"2,4077051680498","-1,103813431347","0,794623685904","-1,060520505947","0,3965399546966","-0,098880415901","1,3564278084679",14
"2,2251566660137","-1,210147497653","0,8672105534383","-0,973543399546","0,2736240641219","-0,230584197106","0,8966167532454",14
"2,2662170456718","-1,102518544215","0,8819825636874","-0,904818105697","0,0400390723842","-0,126868902998","0,2105141275752",14
"2,1726873626631","-1,142461699734","0,819188718901","-0,862542264677","-0,060384223832","-0,027854989257","-0,164056266195",14
"2,1691929389699","-1,13832958766","0,8201055139383","-0,867042882542","-0,024219894953","-0,060508492635","-0,017180359156",14
"2,2610234816532","-1,0923564785","0,8775886929611","-0,907768169887","0,0782131319612","-0,152239369685","0,3559607495028",14
"2,0899180497781","-1,365436790093","0,7375243575899","-0,909504655888","0,082741935461","-0,017618424049","0,1630809335583",14
"2,0556304528775","-1,45580279915","0,684066569088","-0,956515026237","0,1941478243081","-0,045799175277","0,6139420338624",14
"2,387907225203","-1,032082958572","0,9101476320724","-0,972093250073","0,1814930831709","-0,170155941669","0,6904504898471",14
"2,3407514059884","-1,053943590321","0,8817665347442","-0,93956020798","0,0738256717061","-0,084573252053","0,2894110721711",14
"2,2238970637123","-1,265029100973","0,7958578375044","-0,970977588854","0,1908388749979","-0,103456851408","0,6509959459982",14
"2,296077751598","-1,059806627162","0,8643484298833","-0,940688096777","0,184248293352","-0,125026816792","0,5909551166853",14
"2,3831808533637","-1,0628244905","0,8434218654515","-1,03142444071","0,3519204347554","-0,172948410544","1,2422154458869",14
"2,0708406241805","-1,401376402372","0,6984896187946","-0,94077851329","0,109501641717","-0,000139600778","0,3142797310423",14
